actual_load_g,method,metric,unit,mean,sd,n_captures
697.0,LINEAR,mad,g,1007.8664807950977,,1
697.0,LINEAR,variance,g^2,1294523.9024867623,,1
697.0,LINEAR,iqr,g,2020.708349260098,,1
697.0,LINEAR,mean_estimate_absolute_percentage_error,%,222.54055478274557,,1
697.0,GAMMA,mean,g,577.4682937981987,,1
697.0,GAMMA,bias_g,g,-119.53170620180126,,1
697.0,GAMMA,mae_g,g,669.0882521935266,,1
697.0,GAMMA,rmse_g,g,868.349314344294,,1
697.0,GAMMA,std,g,860.0829628208502,,1
697.0,GAMMA,cv_percent,%,148.94029197062957,,1
697.0,GAMMA,mad,g,167.0900827730822,,1
697.0,GAMMA,variance,g^2,739742.7029346919,,1
697.0,GAMMA,iqr,g,793.1739980093735,,1
697.0,GAMMA,mean_estimate_absolute_percentage_error,%,17.14945569609774,,1
697.0,FIT_PRESS,mean,g,686.4455539833491,,1
697.0,FIT_PRESS,bias_g,g,-10.554446016650893,,1
697.0,FIT_PRESS,mae_g,g,168.6939471595122,,1
697.0,FIT_PRESS,rmse_g,g,411.4913142643851,,1
697.0,FIT_PRESS,std,g,411.35593515143614,,1
697.0,FIT_PRESS,cv_percent,%,59.92550068456183,,1
697.0,FIT_PRESS,mad,g,94.48571428571427,,1
697.0,FIT_PRESS,variance,g^2,169213.70538431255,,1
697.0,FIT_PRESS,iqr,g,197.1753731343283,,1
697.0,FIT_PRESS,mean_estimate_absolute_percentage_error,%,1.5142677211837723,,1
697.0,GLOBAL_LUT,mean,g,1017.7230706500445,,1
697.0,GLOBAL_LUT,bias_g,g,320.72307065004446,,1
697.0,GLOBAL_LUT,mae_g,g,689.3769603858323,,1
697.0,GLOBAL_LUT,rmse_g,g,1103.9679293674938,,1
697.0,GLOBAL_LUT,std,g,1056.3531137951732,,1
697.0,GLOBAL_LUT,cv_percent,%,103.79573228309098,,1
697.0,GLOBAL_LUT,mad,g,401.5790210837895,,1
697.0,GLOBAL_LUT,variance,g^2,1115881.9010247581,,1
697.0,GLOBAL_LUT,iqr,g,926.1028106211427,,1
697.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,%,46.014787754669214,,1
800.0,LINEAR,mean,g,2395.764802728294,,1
800.0,LINEAR,bias_g,g,1595.764802728294,,1
