row,column,in_common_mask,adc,low_g,high_g,width_g,midpoint_g,half_width_g,merged_knots,touches_zero,touches_upper
14,16,True,169.0,143.0,430.0,287.0,286.5,143.5,4,False,False
15,2,True,1.0,0.0,143.0,143.0,71.5,71.5,2,True,False
15,3,True,0.0,0.0,143.0,143.0,71.5,71.5,2,True,False
15,4,True,0.3333333333333333,0.0,143.0,143.0,71.5,71.5,2,True,False
15,5,True,0.3333333333333333,0.0,143.0,143.0,71.5,71.5,2,True,False
15,6,True,0.3333333333333333,0.0,143.0,143.0,71.5,71.5,2,True,False
15,7,True,0.3333333333333333,0.0,143.0,143.0,71.5,71.5,2,True,False
15,8,True,0.0,0.0,143.0,143.0,71.5,71.5,2,True,False
15,9,True,0.3333333333333333,0.0,143.0,143.0,71.5,71.5,2,True,False
15,10,True,0.0,0.0,143.0,143.0,71.5,71.5,2,True,False
15,10,True,1412.0625,288.0,1932.0,1644.0,1110.0,822.0,15,False,False
15,11,True,0.0,0.0,143.0,143.0,71.5,71.5,2,True,False
15,11,True,1467.6666666666667,360.0,497.0,137.0,428.5,68.5,2,False,False
15,11,True,1484.5714285714287,570.0,5000.0,4430.0,2785.0,2215.0,13,False,True
15,12,True,0.5,73.0,143.0,70.0,108.0,35.0,1,False,False
15,12,True,1298.3333333333333,570.0,713.0,143.0,641.5,71.5,2,False,False
15,13,True,1.0,0.0,143.0,143.0,71.5,71.5,2,True,False
15,13,True,863.6666666666666,430.0,570.0,140.0,500.0,70.0,2,False,False
15,13,True,1105.1666666666667,713.0,850.0,137.0,781.5,68.5,2,False,False
15,13,True,1330.0,1145.0,1282.0,137.0,1213.5,68.5,2,False,False
15,14,True,0.0,0.0,143.0,143.0,71.5,71.5,2,True,False
15,15,True,0.5,73.0,143.0,70.0,108.0,35.0,1,False,False
15,16,True,1.0,0.0,143.0,143.0,71.5,71.5,2,True,False
15,16,True,183.5,360.0,430.0,70.0,395.0,35.0,1,False,False
16,1,True,1.0,0.0,143.0,143.0,71.5,71.5,2,True,False
16,2,True,1.0,0.0,216.0,216.0,108.0,108.0,3,True,False
16,3,True,0.375,0.0,216.0,216.0,108.0,108.0,3,True,False
16,4,True,0.25,0.0,216.0,216.0,108.0,108.0,3,True,False
16,5,True,0.25,0.0,216.0,216.0,108.0,108.0,3,True,False
16,6,True,0.25,0.0,216.0,216.0,108.0,108.0,3,True,False
16,7,True,0.25,0.0,216.0,216.0,108.0,108.0,3,True,False
16,8,True,0.5,0.0,216.0,216.0,108.0,108.0,3,True,False
16,9,True,0.25,0.0,216.0,216.0,108.0,108.0,3,True,False
16,10,True,0.0,0.0,216.0,216.0,108.0,108.0,3,True,False
16,11,True,0.3333333333333333,73.0,216.0,143.0,144.5,71.5,2,False,False
16,12,True,0.0,0.0,216.0,216.0,108.0,108.0,3,True,False
16,13,True,1.0,0.0,216.0,216.0,108.0,108.0,3,True,False
16,13,True,858.0,713.0,850.0,137.0,781.5,68.5,2,False,False
16,13,True,1109.5,1145.0,1213.0,68.0,1179.0,34.0,1,False,False
16,14,True,0.0,0.0,216.0,216.0,108.0,108.0,3,True,False
16,15,True,0.0,0.0,216.0,216.0,108.0,108.0,3,True,False
16,16,True,1.0,0.0,216.0,216.0,108.0,108.0,3,True,False
16,16,True,60.0,360.0,430.0,70.0,395.0,35.0,1,False,False
