source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g,global_lut_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,15,9,1293.0,True,ok,,4418.604651162791,3049.5135575308423,794.3636363636364,2101.7101288843205
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,15,10,1333.0,True,ok,,4558.823529411765,3455.4221393422013,917.43912821386,2678.2009962837037
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,15,11,1367.0,True,ok,,4640.190088255262,3708.7971046006155,305.15406976744185,3591.8882781161788
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,15,12,1243.0,True,ok,,4251.025991792066,2612.55251163959,391.8181818181818,1648.5898052844987
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,15,13,1233.0,True,ok,,4304.682040531097,2746.9724297877533,1046.367816091954,1574.4464198190972
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,15,14,1185.0,True,ok,,4077.770130763937,2211.97874006098,891.1052631578948,1245.7499700203862
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,15,15,1194.0,True,ok,,4125.777470628887,2317.99869450461,948.375,1285.2872165040324
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,15,16,1085.0,True,ok,,3888.0918220946915,1828.2519196299888,1294.3809523809523,970.8838653257543
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,1,703.0,True,ok,,2519.741564967696,322.4883180246136,751.8311688311688,415.9739803820341
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,2,716.0,True,ok,,2522.935779816514,324.1266723501732,726.6290322580645,425.5954568921012
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,3,725.0,True,ok,,2545.710267229255,335.98963776628864,726.203125,432.34652576787596
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,4,700.5,True,ok,,2475.2300070771407,300.29785649957927,732.3115942028985,414.1236964377904
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,5,736.0,True,ok,,2588.0281690140846,358.89382257046464,774.231884057971,440.81265845504925
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,6,775.0,True,ok,,2725.3521126760565,441.34729538356805,814.5070422535211,470.82894707320906
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,7,819.5,True,ok,,2843.9888811674773,523.3612494300459,785.8832116788321,509.44691922076277
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,8,809.0,True,ok,,2793.914246196404,487.4636943935517,742.2028985507246,496.9969935608355
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,9,788.0,True,ok,,2740.2506963788305,451.0775097245949,655.2790697674419,480.83437661259563
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,10,850.0,True,ok,,2978.2761037140854,629.4334439417224,499.8910891089109,545.615711656831
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,11,772.0,True,ok,,2703.081232492997,427.0968574395739,547.1325301204819,468.520001794889
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,12,760.0,True,ok,,2668.5393258426966,405.68076477376695,565.1006711409395,459.2842206816091
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,13,800.5,True,ok,,2861.4889047959914,536.3623096102785,715.3516260162602,490.4549819389289
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,14,759.5,True,ok,,2683.745583038869,415.00693845109316,643.9673913043479,458.8993964685558
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,15,750.0,True,ok,,2661.4620298083746,401.394193221296,708.8679245283018,451.5877364205425
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1319g_20260907_091036_135224\view_distribution_capture.json,1319.0,16,16,682.0,True,ok,,2503.676470588235,314.3422942017974,862.425,400.4315952503872
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,1,1130.0,True,ok,FULL_UNSTABLE,4919.249236141423,4684.737859698637,1722.0,1060.1955227677436
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,2,1135.0,True,ok,FULL_UNSTABLE,4896.417781614156,4598.369360601414,1784.6666666666665,1076.030489682784
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,3,1140.0,True,ok,FULL_UNSTABLE,4905.008635578583,4630.726082265938,1744.9496402877699,1092.5873113643363
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,4,1128.0,True,ok,FULL_UNSTABLE,4887.1037776812855,4563.4808506974205,1733.388888888889,1056.7049096921903
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,5,1136.0,True,ok,FULL_UNSTABLE,4900.4329004329,4613.470785687653,1839.142857142857,1079.3418540190946
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,6,1160.0,True,ok,FULL_UNSTABLE,5000.0,5000.0,1887.1724137931035,1158.2308252869375
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,7,1203.5,True,ok,FULL_UNSTABLE,5000.0,5000.0,2409.230769230769,1355.7234326961636
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,8,1249.0,True,ok,FULL_UNSTABLE,5000.0,5000.0,3466.0,1693.0758365637394
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,9,1233.0,True,ok,FULL_UNSTABLE,5000.0,5000.0,1902.0,1574.4464198190972
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,10,1231.5,True,ok,FULL_UNSTABLE,5000.0,5000.0,1823.6666666666665,1563.324911999287
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,11,1170.5,True,ok,FULL_UNSTABLE,5000.0,5000.0,1807.909090909091,1191.5308799417016
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,12,1158.0,True,ok,FULL_UNSTABLE,4978.354978354979,4913.980500995387,1843.111111111111,1151.887957733649
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,13,1153.0,True,ok,FULL_UNSTABLE,5000.0,5000.0,2229.5539568345325,1135.6350477363721
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,14,1138.0,True,ok,FULL_UNSTABLE,4917.534722222222,4678.210156202212,2019.6271186440679,1085.9645826917153
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,15,1153.0,True,ok,FULL_UNSTABLE,4969.749351771824,4880.091106661227,2424.3809523809523,1135.6350477363721
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,1,16,1083.5,True,ok,FULL_UNSTABLE,4793.516873889876,4223.835820750375,2682.8809523809523,965.9810231744643
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,1,1400.0,True,ok,,4886.561954624782,4561.457412614033,870.2857142857143,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,2,1381.0,True,ok,FULL_UNSTABLE,4848.484848484849,4420.935289956076,1472.2439024390244,4301.837270341208
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,3,1394.0,True,ok,,4867.03988803359,4489.000038644038,1354.2222222222222,4961.075620264448
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,4,1371.0,True,ok,FULL_UNSTABLE,4826.086956521739,4339.808419781232,1232.7142857142858,3794.7308473233297
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,5,1372.0,True,ok,,4816.14539306847,4304.159373201576,1762.672268907563,3845.441489625118
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,6,1399.0,True,ok,,4884.341637010676,4553.172664620457,1932.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,7,1436.5,True,ok,FULL_UNSTABLE,5000.0,5000.0,3067.3725490196075,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,8,1463.5,True,ok,,5000.0,5000.0,3466.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,9,1463.0,True,ok,FULL_UNSTABLE,5000.0,5000.0,3466.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,10,1452.0,True,ok,ZERO_UNSTABLE,5000.0,5000.0,3298.0000000000355,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,11,1393.5,True,ok,,4867.236723672368,4489.726269629732,1576.53125,4935.720299113555
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,12,1400.0,True,ok,,4865.00794070937,4481.508256164417,1724.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,13,1422.0,True,ok,,5000.0,5000.0,5000.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,14,1382.0,True,ok,,4834.558823529412,4370.3617061189725,2225.7,4352.5479126429955
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,15,1413.0,True,ok,,4938.212927756654,4757.395257426984,3222.6666666666665,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,2,16,1368.5,True,ok,,4817.546583850932,4309.170501719856,3607.4074074074074,3667.9542415688607
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,1,1400.0,True,ok,,4888.111888111888,4567.247430277558,879.0454545454545,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,2,1381.0,True,ok,,4851.799576570219,4433.037407191149,1453.0526315789473,4301.837270341208
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,3,1393.0,True,ok,,4860.237596086653,4463.9568637865505,1403.1864406779662,4910.36497796266
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,4,1372.0,True,ok,,4826.086956521739,4339.808419781232,1266.6666666666667,3845.441489625118
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,5,1373.0,True,ok,,4822.784810126583,4327.94292181318,1749.5438596491229,3896.1521319269054
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,6,1393.5,True,ok,,4864.384170742553,4479.210300880843,1906.609375,4935.720299113555
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,7,1436.0,True,ok,,5000.0,5000.0,3165.543859649123,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,8,1462.0,True,ok,,5000.0,5000.0,4000.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,9,1462.0,True,ok,,5000.0,5000.0,3466.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,10,1452.0,True,ok,ZERO_UNSTABLE,5000.0,5000.0,3466.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,11,1390.0,True,ok,,4838.4925975773895,4384.60334480357,1570.888888888889,4758.233051057297
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,12,1399.0,True,ok,,4861.849096705632,4469.880234968742,1723.0714285714287,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,13,1421.0,True,ok,,5000.0,5000.0,5000.0,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,14,1382.0,True,ok,,4821.018815970629,4321.607225632251,2256.0,4352.5479126429955
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,15,1410.0,True,ok,,4938.154138915319,4757.1687165590865,3122.6666666666665,5000.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,3,16,1368.0,True,ok,,4809.634809634809,4280.9326512596235,3548.1481481481483,3642.598920417967
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,1,1255.0,True,ok,,4649.350649350649,3738.171248626825,1725.1818181818182,1737.56186784298
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,2,1323.0,True,ok,,4761.388286334056,4111.72806020851,1300.0555555555557,2534.078279433858
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,3,1331.0,True,ok,,4742.673338098642,4047.4625386640105,1498.6666666666667,2649.3764529137343
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,4,1243.0,True,ok,,4548.507462686567,3424.251331850534,1701.9115044247787,1648.5898052844987
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,5,1261.0,True,ok,,4555.420219244824,3445.115347616271,1806.2798353909466,1782.0478991222208
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,6,1279.0,True,ok,,4628.559636813867,3671.7528624863853,1863.30081300813,1915.505992959943
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,7,1347.0,True,ok,,4835.73717948718,4374.624121822775,2177.35593220339,2879.972799873488
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,8,1297.0,True,ok,,4738.749046529367,4034.0829791459255,1906.7572815533981,2159.359215624259
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,9,1289.5,True,ok,,4662.944582299421,3782.0825439811306,1857.25,2051.2671779868742
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,10,1287.0,True,ok,,4616.788321167884,3634.5432211834427,1851.9507389162561,2015.236498774413
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,11,1252.0,True,ok,,4492.119089316988,3257.5795637031106,1754.4537037037037,1715.3188522033597
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,12,1274.0,True,ok,,4516.051748921897,3327.557940154339,1802.0,1878.4343002272424
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,13,1245.0,True,ok,,4635.612321562735,3694.1831343601434,1988.96,1663.4184823775788
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,14,1253.0,True,ok,,4468.690702087287,3190.150499894925,1954.3664921465968,1722.7331907498997
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,15,1284.0,True,ok,,4562.374245472837,3466.1999765518954,2070.211764705882,1971.9996837194592
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,4,16,1180.0,True,ok,,4382.8715365239295,2952.058456215644,2271.818181818182,1224.5675740496463
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,1,1242.0,True,ok,,4439.6551724137935,3108.0424817452335,1671.1156462585034,1641.1754667379585
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,2,1200.0,True,ok,,4440.740740740741,3111.0834658236754,1717.0,1329.7732477832733
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,3,1203.0,True,ok,,4441.980783444198,3114.559906175651,1726.7368421052631,1352.0162634228936
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,4,1180.0,True,ok,,4344.262295081967,2849.40474182825,1693.2244897959183,1224.5675740496463
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,5,1198.0,True,ok,,4395.129615082483,2985.22270306095,1771.855072463768,1314.944570690193
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,6,1215.0,True,ok,,4443.983402489626,3120.180368371991,1829.6377952755906,1440.988325981375
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,7,1242.0,True,ok,,4552.529182879377,3436.3780844366584,1850.75,1641.1754667379585
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,8,1265.0,True,ok,,4629.491017964072,3674.7091461121277,1822.5263157894738,1811.705253308381
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,9,1255.0,True,ok,,4583.975346687212,3532.3121898230393,1847.7407407407409,1737.56186784298
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,10,1306.0,True,ok,,4737.666405638214,4030.39764645216,1891.8765432098767,2289.06966078912
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,11,1226.0,True,ok,,4501.569858712715,3285.080104015041,1793.574074074074,1522.5460499933165
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1969g_20260907_091048_335833\view_distribution_capture.json,1969.0,5,12,1258.0,True,ok,,4567.949725058916,3483.1746311839133,1852.408163265306,1759.8048834826004
