N,M_configured_slots,frequency_Hz,FULL_Mbit_s,DELTA_K0_Mbit_s,DELTA_K240_Mbit_s,DELTA_K480_Mbit_s,USB_raw_Mbit_s,q_ESKF_total,T_sync_s,DELTA_K0_no_ESKF_bound_Mbit_s,DELTA_K240_no_ESKF_bound_Mbit_s,DELTA_K480_no_ESKF_bound_Mbit_s
80,80,625,419.32,35.9344,227.62719999999996,419.32,480.0,0.0016,1.0,35.32,227.32,419.32
80,80,650,436.0928,37.3472,236.72,436.0928,480.0,0.0015384615384615385,1.0,36.7328,236.4128,436.0928
80,80,675,452.8656,38.76,245.81279999999995,452.8656,480.0,0.0014814814814814814,1.0,38.1456,245.5056,452.8656
80,80,700,469.6384,40.1728,254.9056,469.6384,480.0,0.0014285714285714286,1.0,39.5584,254.5984,469.6384
81,81,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
81,81,25,16.9824,2.05248,9.51744,16.9824,480.0,0.04,1.0,1.4304,9.2064,16.9824
81,81,50,33.9648,3.4828799999999998,18.72384,33.9648,480.0,0.02,1.0,2.8608,18.4128,33.9648
81,81,75,50.9472,4.91328,27.93024,50.9472,480.0,0.013333333333333334,1.0,4.2912,27.6192,50.9472
81,81,100,67.9296,6.34368,37.13664,67.9296,480.0,0.01,1.0,5.7216,36.8256,67.9296
81,81,125,84.912,7.7740800000000005,46.343039999999995,84.912,480.0,0.008,1.0,7.152,46.032,84.912
81,81,150,101.8944,9.20448,55.549440000000004,101.8944,480.0,0.006666666666666667,1.0,8.5824,55.2384,101.8944
81,81,175,118.8768,10.63488,64.75584,118.8768,480.0,0.005714285714285714,1.0,10.0128,64.4448,118.8768
81,81,200,135.8592,12.06528,73.96224,135.8592,480.0,0.005,1.0,11.4432,73.6512,135.8592
81,81,225,152.8416,13.49568,83.16864,152.8416,480.0,0.0044444444444444444,1.0,12.8736,82.8576,152.8416
81,81,250,169.824,14.92608,92.37504000000001,169.824,480.0,0.004,1.0,14.304,92.064,169.824
81,81,275,186.8064,16.356479999999998,101.58143999999997,186.8064,480.0,0.0036363636363636364,1.0,15.7344,101.2704,186.8064
81,81,300,203.7888,17.78688,110.78784,203.7888,480.0,0.0033333333333333335,1.0,17.1648,110.4768,203.7888
81,81,325,220.7712,19.217279999999995,119.99424,220.7712,480.0,0.003076923076923077,1.0,18.5952,119.6832,220.7712
81,81,350,237.7536,20.647679999999998,129.20063999999996,237.7536,480.0,0.002857142857142857,1.0,20.0256,128.8896,237.7536
81,81,375,254.736,22.07808,138.40704,254.736,480.0,0.0026666666666666666,1.0,21.456,138.096,254.736
81,81,400,271.7184,23.50848,147.61344,271.7184,480.0,0.0025,1.0,22.8864,147.3024,271.7184
81,81,425,288.7008,24.938880000000005,156.81984000000003,288.7008,480.0,0.002352941176470588,1.0,24.3168,156.5088,288.7008
81,81,450,305.6832,26.369279999999996,166.02624,305.6832,480.0,0.0022222222222222222,1.0,25.7472,165.7152,305.6832
81,81,475,322.6656,27.79968,175.23264000000003,322.6656,480.0,0.002105263157894737,1.0,27.1776,174.9216,322.6656
81,81,500,339.648,29.230079999999997,184.43903999999998,339.648,480.0,0.002,1.0,28.608,184.128,339.648
81,81,525,356.6304,30.660480000000003,193.64544,356.63040000000007,480.0,0.0019047619047619048,1.0,30.0384,193.3344,356.6304
81,81,550,373.6128,32.09088,202.85184,373.6128,480.0,0.0018181818181818182,1.0,31.4688,202.5408,373.6128
81,81,575,390.5952,33.52128,212.05824,390.5952,480.0,0.0017391304347826088,1.0,32.8992,211.7472,390.5952
81,81,600,407.5776,34.95168,221.26463999999996,407.5776,480.0,0.0016666666666666668,1.0,34.3296,220.9536,407.5776
81,81,625,424.56,36.38208,230.47103999999996,424.56,480.0,0.0016,1.0,35.76,230.16,424.56
81,81,650,441.5424,37.81248000000001,239.67743999999996,441.5424,480.0,0.0015384615384615385,1.0,37.1904,239.3664,441.5424
81,81,675,458.5248,39.24288,248.88383999999994,458.5248,480.0,0.0014814814814814814,1.0,38.6208,248.5728,458.5248
81,81,700,475.5072,40.67328,258.09024,475.5072,480.0,0.0014285714285714286,1.0,40.0512,257.7792,475.5072
82,82,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
82,82,25,17.192,2.07776,9.634879999999999,17.192,480.0,0.04,1.0,1.448,9.32,17.192
82,82,50,34.384,3.52576,18.95488,34.384,480.0,0.02,1.0,2.896,18.64,34.384
82,82,75,51.576,4.973759999999999,28.274879999999996,51.576,480.0,0.013333333333333334,1.0,4.344,27.96,51.576
82,82,100,68.768,6.42176,37.59488000000001,68.768,480.0,0.01,1.0,5.792,37.28,68.768
82,82,125,85.96,7.86976,46.91487999999999,85.96,480.0,0.008,1.0,7.24,46.6,85.96
82,82,150,103.152,9.31776,56.23488,103.152,480.0,0.006666666666666667,1.0,8.688,55.92,103.152
82,82,175,120.344,10.765760000000002,65.55488,120.344,480.0,0.005714285714285714,1.0,10.136,65.24,120.344
82,82,200,137.536,12.21376,74.87488,137.536,480.0,0.005,1.0,11.584,74.56,137.536
82,82,225,154.728,13.66176,84.19488,154.728,480.0,0.0044444444444444444,1.0,13.032,83.88,154.728
82,82,250,171.92,15.10976,93.51488,171.92,480.0,0.004,1.0,14.48,93.2,171.92
82,82,275,189.112,16.55776,102.83487999999998,189.112,480.0,0.0036363636363636364,1.0,15.928,102.52,189.112
82,82,300,206.304,18.00576,112.15488000000002,206.304,480.0,0.0033333333333333335,1.0,17.376,111.84,206.304
82,82,325,223.496,19.453759999999996,121.47488,223.496,480.0,0.003076923076923077,1.0,18.824,121.16,223.496
82,82,350,240.688,20.90176,130.79487999999998,240.688,480.0,0.002857142857142857,1.0,20.272,130.48,240.688
82,82,375,257.88,22.34976,140.11488,257.88,480.0,0.0026666666666666666,1.0,21.72,139.8,257.88
82,82,400,275.072,23.79776,149.43488,275.072,480.0,0.0025,1.0,23.168,149.12,275.072
82,82,425,292.264,25.245760000000004,158.75488000000004,292.264,480.0,0.002352941176470588,1.0,24.616,158.44,292.264
82,82,450,309.456,26.693759999999997,168.07488000000004,309.456,480.0,0.0022222222222222222,1.0,26.064,167.76,309.456
82,82,475,326.648,28.141759999999998,177.39488000000003,326.648,480.0,0.002105263157894737,1.0,27.512,177.08,326.648
82,82,500,343.84,29.589759999999995,186.71487999999997,343.84,480.0,0.002,1.0,28.96,186.4,343.84
82,82,525,361.032,31.037760000000002,196.03488,361.03200000000004,480.0,0.0019047619047619048,1.0,30.408,195.72,361.032
82,82,550,378.224,32.48576,205.35488,378.224,480.0,0.0018181818181818182,1.0,31.856,205.04,378.224
82,82,575,395.416,33.93376,214.67488,395.416,480.0,0.0017391304347826088,1.0,33.304,214.36,395.416
82,82,600,412.608,35.38176,223.99488,412.608,480.0,0.0016666666666666668,1.0,34.752,223.68,412.608
82,82,625,429.8,36.82976,233.31487999999996,429.8,480.0,0.0016,1.0,36.2,233.0,429.8
82,82,650,446.992,38.27776000000001,242.63487999999998,446.992,480.0,0.0015384615384615385,1.0,37.648,242.32,446.992
82,82,675,464.184,39.72576,251.95487999999995,464.184,480.0,0.0014814814814814814,1.0,39.096,251.64,464.184
82,82,700,481.376,41.17376,261.27488000000005,481.376,480.0,0.0014285714285714286,1.0,40.544,260.96,481.376
83,83,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
83,83,25,17.4016,2.10304,9.752319999999997,17.4016,480.0,0.04,1.0,1.4656,9.4336,17.4016
83,83,50,34.8032,3.5686399999999994,19.18592,34.8032,480.0,0.02,1.0,2.9312,18.8672,34.8032
83,83,75,52.2048,5.03424,28.61952,52.2048,480.0,0.013333333333333334,1.0,4.3968,28.3008,52.2048
83,83,100,69.6064,6.499839999999999,38.05312000000001,69.6064,480.0,0.01,1.0,5.8624,37.7344,69.6064
83,83,125,87.008,7.965440000000001,47.48671999999999,87.008,480.0,0.008,1.0,7.328,47.168,87.008
83,83,150,104.4096,9.43104,56.92032000000001,104.4096,480.0,0.006666666666666667,1.0,8.7936,56.6016,104.4096
83,83,175,121.8112,10.896640000000001,66.35392,121.8112,480.0,0.005714285714285714,1.0,10.2592,66.0352,121.8112
83,83,200,139.2128,12.36224,75.78752,139.2128,480.0,0.005,1.0,11.7248,75.4688,139.2128
83,83,225,156.6144,13.82784,85.22112,156.6144,480.0,0.0044444444444444444,1.0,13.1904,84.9024,156.6144
83,83,250,174.016,15.29344,94.65472000000001,174.016,480.0,0.004,1.0,14.656,94.336,174.016
83,83,275,191.4176,16.75904,104.08831999999998,191.4176,480.0,0.0036363636363636364,1.0,16.1216,103.7696,191.4176
83,83,300,208.8192,18.22464,113.52192,208.8192,480.0,0.0033333333333333335,1.0,17.5872,113.2032,208.8192
83,83,325,226.2208,19.69024,122.95552,226.2208,480.0,0.003076923076923077,1.0,19.0528,122.6368,226.2208
83,83,350,243.6224,21.15584,132.38912,243.6224,480.0,0.002857142857142857,1.0,20.5184,132.0704,243.6224
83,83,375,261.024,22.62144,141.82272,261.024,480.0,0.0026666666666666666,1.0,21.984,141.504,261.024
83,83,400,278.4256,24.087040000000005,151.25632000000002,278.4256,480.0,0.0025,1.0,23.4496,150.9376,278.4256
83,83,425,295.8272,25.55264,160.68992000000003,295.8272,480.0,0.002352941176470588,1.0,24.9152,160.3712,295.8272
83,83,450,313.2288,27.018239999999995,170.12352000000004,313.2288,480.0,0.0022222222222222222,1.0,26.3808,169.8048,313.2288
83,83,475,330.6304,28.483839999999997,179.55712000000003,330.6304,480.0,0.002105263157894737,1.0,27.8464,179.2384,330.6304
83,83,500,348.032,29.949439999999996,188.99071999999998,348.032,480.0,0.002,1.0,29.312,188.672,348.032
83,83,525,365.4336,31.415040000000005,198.42432,365.43360000000007,480.0,0.0019047619047619048,1.0,30.7776,198.1056,365.4336
83,83,550,382.8352,32.88064,207.85792,382.8352,480.0,0.0018181818181818182,1.0,32.2432,207.5392,382.8352
83,83,575,400.2368,34.34624,217.29151999999996,400.2368,480.0,0.0017391304347826088,1.0,33.7088,216.9728,400.2368
83,83,600,417.6384,35.81184,226.72511999999998,417.6384,480.0,0.0016666666666666668,1.0,35.1744,226.4064,417.6384
83,83,625,435.04,37.27744,236.15871999999996,435.04,480.0,0.0016,1.0,36.64,235.84,435.04
83,83,650,452.4416,38.74304,245.59231999999997,452.4416,480.0,0.0015384615384615385,1.0,38.1056,245.2736,452.4416
83,83,675,469.8432,40.20864,255.02591999999996,469.8432,480.0,0.0014814814814814814,1.0,39.5712,254.7072,469.8432
83,83,700,487.2448,41.67424,264.45952,487.2448,480.0,0.0014285714285714286,1.0,41.0368,264.1408,487.2448
84,84,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
84,84,25,17.6112,2.12832,9.86976,17.6112,480.0,0.04,1.0,1.4832,9.5472,17.6112
84,84,50,35.2224,3.6115199999999996,19.41696,35.2224,480.0,0.02,1.0,2.9664,19.0944,35.2224
84,84,75,52.8336,5.09472,28.96416,52.8336,480.0,0.013333333333333334,1.0,4.4496,28.6416,52.8336
84,84,100,70.4448,6.57792,38.51136,70.4448,480.0,0.01,1.0,5.9328,38.1888,70.4448
84,84,125,88.056,8.06112,48.05855999999999,88.056,480.0,0.008,1.0,7.416,47.736,88.056
84,84,150,105.6672,9.54432,57.60576,105.6672,480.0,0.006666666666666667,1.0,8.8992,57.2832,105.6672
84,84,175,123.2784,11.027520000000003,67.15296,123.2784,480.0,0.005714285714285714,1.0,10.3824,66.8304,123.2784
84,84,200,140.8896,12.51072,76.70016,140.8896,480.0,0.005,1.0,11.8656,76.3776,140.8896
84,84,225,158.5008,13.99392,86.24736,158.5008,480.0,0.0044444444444444444,1.0,13.3488,85.9248,158.5008
84,84,250,176.112,15.47712,95.79456000000002,176.112,480.0,0.004,1.0,14.832,95.472,176.112
84,84,275,193.7232,16.96032,105.34175999999998,193.7232,480.0,0.0036363636363636364,1.0,16.3152,105.0192,193.7232
84,84,300,211.3344,18.44352,114.88896,211.3344,480.0,0.0033333333333333335,1.0,17.7984,114.5664,211.3344
84,84,325,228.9456,19.926719999999996,124.43616,228.9456,480.0,0.003076923076923077,1.0,19.2816,124.1136,228.9456
84,84,350,246.5568,21.40992,133.98335999999998,246.5568,480.0,0.002857142857142857,1.0,20.7648,133.6608,246.5568
84,84,375,264.168,22.89312,143.53056,264.168,480.0,0.0026666666666666666,1.0,22.248,143.208,264.168
84,84,400,281.7792,24.37632,153.07776,281.7792,480.0,0.0025,1.0,23.7312,152.7552,281.7792
84,84,425,299.3904,25.85952,162.62496000000002,299.3904,480.0,0.002352941176470588,1.0,25.2144,162.3024,299.3904
84,84,450,317.0016,27.342719999999996,172.17216000000002,317.0016,480.0,0.0022222222222222222,1.0,26.6976,171.8496,317.0016
84,84,475,334.6128,28.82592,181.71936000000002,334.6128,480.0,0.002105263157894737,1.0,28.1808,181.3968,334.6128
84,84,500,352.224,30.309119999999997,191.26655999999997,352.224,480.0,0.002,1.0,29.664,190.944,352.224
84,84,525,369.8352,31.79232,200.81376,369.83520000000004,480.0,0.0019047619047619048,1.0,31.1472,200.4912,369.8352
84,84,550,387.4464,33.27551999999999,210.36096,387.4464,480.0,0.0018181818181818182,1.0,32.6304,210.0384,387.4464
84,84,575,405.0576,34.75872,219.90815999999998,405.0576,480.0,0.0017391304347826088,1.0,34.1136,219.5856,405.0576
84,84,600,422.6688,36.24192,229.45536,422.6688,480.0,0.0016666666666666668,1.0,35.5968,229.1328,422.6688
84,84,625,440.28,37.72512,239.00255999999996,440.28,480.0,0.0016,1.0,37.08,238.68,440.28
84,84,650,457.8912,39.20832000000001,248.54975999999996,457.8912,480.0,0.0015384615384615385,1.0,38.5632,248.2272,457.8912
84,84,675,475.5024,40.69152,258.09695999999997,475.5024,480.0,0.0014814814814814814,1.0,40.0464,257.7744,475.5024
84,84,700,493.1136,42.17472,267.64416000000006,493.1136,480.0,0.0014285714285714286,1.0,41.5296,267.3216,493.1136
85,85,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
85,85,25,17.8208,2.1536,9.987199999999998,17.8208,480.0,0.04,1.0,1.5008,9.6608,17.8208
85,85,50,35.6416,3.654399999999999,19.648,35.6416,480.0,0.02,1.0,3.0016,19.3216,35.6416
85,85,75,53.4624,5.1552,29.3088,53.4624,480.0,0.013333333333333334,1.0,4.5024,28.9824,53.4624
85,85,100,71.2832,6.656,38.96960000000001,71.2832,480.0,0.01,1.0,6.0032,38.6432,71.2832
85,85,125,89.104,8.1568,48.630399999999995,89.104,480.0,0.008,1.0,7.504,48.304,89.104
85,85,150,106.9248,9.657600000000002,58.29120000000001,106.9248,480.0,0.006666666666666667,1.0,9.0048,57.9648,106.9248
85,85,175,124.7456,11.1584,67.952,124.7456,480.0,0.005714285714285714,1.0,10.5056,67.6256,124.7456
85,85,200,142.5664,12.6592,77.6128,142.5664,480.0,0.005,1.0,12.0064,77.2864,142.5664
85,85,225,160.3872,14.16,87.2736,160.3872,480.0,0.0044444444444444444,1.0,13.5072,86.9472,160.3872
85,85,250,178.208,15.660800000000002,96.93440000000001,178.208,480.0,0.004,1.0,15.008,96.608,178.208
85,85,275,196.0288,17.1616,106.59519999999998,196.0288,480.0,0.0036363636363636364,1.0,16.5088,106.2688,196.0288
85,85,300,213.8496,18.6624,116.256,213.8496,480.0,0.0033333333333333335,1.0,18.0096,115.9296,213.8496
85,85,325,231.6704,20.163199999999996,125.9168,231.6704,480.0,0.003076923076923077,1.0,19.5104,125.5904,231.6704
85,85,350,249.4912,21.663999999999998,135.57759999999996,249.4912,480.0,0.002857142857142857,1.0,21.0112,135.2512,249.4912
85,85,375,267.312,23.1648,145.2384,267.312,480.0,0.0026666666666666666,1.0,22.512,144.912,267.312
85,85,400,285.1328,24.665600000000005,154.89920000000004,285.1328,480.0,0.0025,1.0,24.0128,154.5728,285.1328
85,85,425,302.9536,26.166400000000003,164.56000000000003,302.9536,480.0,0.002352941176470588,1.0,25.5136,164.2336,302.9536
85,85,450,320.7744,27.6672,174.22080000000003,320.7744,480.0,0.0022222222222222222,1.0,27.0144,173.8944,320.7744
85,85,475,338.5952,29.167999999999996,183.88160000000002,338.5952,480.0,0.002105263157894737,1.0,28.5152,183.5552,338.5952
85,85,500,356.416,30.668799999999997,193.54239999999996,356.416,480.0,0.002,1.0,30.016,193.216,356.416
85,85,525,374.2368,32.1696,203.2032,374.2368000000001,480.0,0.0019047619047619048,1.0,31.5168,202.8768,374.2368
85,85,550,392.0576,33.670399999999994,212.864,392.0576,480.0,0.0018181818181818182,1.0,33.0176,212.5376,392.0576
85,85,575,409.8784,35.1712,222.5248,409.8784,480.0,0.0017391304347826088,1.0,34.5184,222.1984,409.8784
85,85,600,427.6992,36.67199999999999,232.18559999999997,427.6992,480.0,0.0016666666666666668,1.0,36.0192,231.8592,427.6992
85,85,625,445.52,38.1728,241.84639999999996,445.52,480.0,0.0016,1.0,37.52,241.52,445.52
85,85,650,463.3408,39.6736,251.50719999999998,463.3408,480.0,0.0015384615384615385,1.0,39.0208,251.1808,463.3408
85,85,675,481.1616,41.1744,261.16799999999995,481.1616,480.0,0.0014814814814814814,1.0,40.5216,260.8416,481.1616
85,85,700,498.9824,42.6752,270.8288,498.9824,480.0,0.0014285714285714286,1.0,42.0224,270.5024,498.9824
86,86,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
86,86,25,18.0304,2.17888,10.10464,18.0304,480.0,0.04,1.0,1.5184,9.7744,18.0304
86,86,50,36.0608,3.6972799999999997,19.87904,36.0608,480.0,0.02,1.0,3.0368,19.5488,36.0608
86,86,75,54.0912,5.21568,29.65344,54.0912,480.0,0.013333333333333334,1.0,4.5552,29.3232,54.0912
86,86,100,72.1216,6.734079999999999,39.42784,72.1216,480.0,0.01,1.0,6.0736,39.0976,72.1216
86,86,125,90.152,8.25248,49.20223999999999,90.152,480.0,0.008,1.0,7.592,48.872,90.152
86,86,150,108.1824,9.77088,58.97664000000001,108.1824,480.0,0.006666666666666667,1.0,9.1104,58.6464,108.1824
86,86,175,126.2128,11.28928,68.75104,126.2128,480.0,0.005714285714285714,1.0,10.6288,68.4208,126.2128
86,86,200,144.2432,12.80768,78.52544,144.2432,480.0,0.005,1.0,12.1472,78.1952,144.2432
86,86,225,162.2736,14.32608,88.29984,162.2736,480.0,0.0044444444444444444,1.0,13.6656,87.9696,162.2736
86,86,250,180.304,15.844480000000003,98.07424000000002,180.304,480.0,0.004,1.0,15.184,97.744,180.304
86,86,275,198.3344,17.36288,107.84863999999997,198.3344,480.0,0.0036363636363636364,1.0,16.7024,107.5184,198.3344
86,86,300,216.3648,18.88128,117.62304,216.3648,480.0,0.0033333333333333335,1.0,18.2208,117.2928,216.3648
86,86,325,234.3952,20.39968,127.39744,234.3952,480.0,0.003076923076923077,1.0,19.7392,127.0672,234.3952
86,86,350,252.4256,21.918079999999996,137.17183999999997,252.4256,480.0,0.002857142857142857,1.0,21.2576,136.8416,252.4256
86,86,375,270.456,23.43648,146.94623999999996,270.456,480.0,0.0026666666666666666,1.0,22.776,146.616,270.456
86,86,400,288.4864,24.95488,156.72064,288.4864,480.0,0.0025,1.0,24.2944,156.3904,288.4864
86,86,425,306.5168,26.473280000000003,166.49504000000002,306.5168,480.0,0.002352941176470588,1.0,25.8128,166.1648,306.5168
86,86,450,324.5472,27.99168,176.26944,324.5472,480.0,0.0022222222222222222,1.0,27.3312,175.9392,324.5472
86,86,475,342.5776,29.510079999999995,186.04384000000002,342.5776,480.0,0.002105263157894737,1.0,28.8496,185.7136,342.5776
86,86,500,360.608,31.028479999999995,195.81823999999997,360.608,480.0,0.002,1.0,30.368,195.488,360.608
86,86,525,378.6384,32.54688,205.59264,378.63840000000005,480.0,0.0019047619047619048,1.0,31.8864,205.2624,378.6384
86,86,550,396.6688,34.065279999999994,215.36704,396.6688,480.0,0.0018181818181818182,1.0,33.4048,215.0368,396.6688
86,86,575,414.6992,35.583679999999994,225.14143999999996,414.6992,480.0,0.0017391304347826088,1.0,34.9232,224.8112,414.6992
86,86,600,432.7296,37.10208,234.91583999999997,432.7296,480.0,0.0016666666666666668,1.0,36.4416,234.5856,432.7296
86,86,625,450.76,38.62048,244.69023999999996,450.76,480.0,0.0016,1.0,37.96,244.36,450.76
86,86,650,468.7904,40.13888,254.46463999999997,468.7904,480.0,0.0015384615384615385,1.0,39.4784,254.1344,468.7904
86,86,675,486.8208,41.65727999999999,264.23903999999993,486.8208,480.0,0.0014814814814814814,1.0,40.9968,263.9088,486.8208
86,86,700,504.8512,43.17568,274.01344,504.8512,480.0,0.0014285714285714286,1.0,42.5152,273.6832,504.8512
87,87,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
87,87,25,18.24,2.20416,10.222079999999998,18.24,480.0,0.04,1.0,1.536,9.888,18.24
87,87,50,36.48,3.74016,20.11008,36.48,480.0,0.02,1.0,3.072,19.776,36.48
87,87,75,54.72,5.27616,29.998079999999995,54.72,480.0,0.013333333333333334,1.0,4.608,29.664,54.72
87,87,100,72.96,6.812160000000001,39.88608000000001,72.96,480.0,0.01,1.0,6.144,39.552,72.96
87,87,125,91.2,8.34816,49.77407999999999,91.2,480.0,0.008,1.0,7.68,49.44,91.2
87,87,150,109.44,9.88416,59.66208,109.44,480.0,0.006666666666666667,1.0,9.216,59.328,109.44
87,87,175,127.68,11.420160000000001,69.55008,127.68,480.0,0.005714285714285714,1.0,10.752,69.216,127.68
87,87,200,145.92,12.95616,79.43808,145.92,480.0,0.005,1.0,12.288,79.104,145.92
87,87,225,164.16,14.49216,89.32608,164.16,480.0,0.0044444444444444444,1.0,13.824,88.992,164.16
87,87,250,182.4,16.02816,99.21408000000001,182.4,480.0,0.004,1.0,15.36,98.88,182.4
87,87,275,200.64,17.56416,109.10207999999999,200.64,480.0,0.0036363636363636364,1.0,16.896,108.768,200.64
87,87,300,218.88,19.10016,118.99008000000002,218.88,480.0,0.0033333333333333335,1.0,18.432,118.656,218.88
87,87,325,237.12,20.63616,128.87808,237.12,480.0,0.003076923076923077,1.0,19.968,128.544,237.12
87,87,350,255.36,22.172159999999995,138.76608,255.36,480.0,0.002857142857142857,1.0,21.504,138.432,255.36
87,87,375,273.6,23.70816,148.65408,273.6,480.0,0.0026666666666666666,1.0,23.04,148.32,273.6
87,87,400,291.84,25.24416,158.54208,291.84,480.0,0.0025,1.0,24.576,158.208,291.84
87,87,425,310.08,26.78016,168.43008000000003,310.08,480.0,0.002352941176470588,1.0,26.112,168.096,310.08
87,87,450,328.32,28.316159999999996,178.31808,328.32,480.0,0.0022222222222222222,1.0,27.648,177.984,328.32
87,87,475,346.56,29.85216,188.20608000000004,346.56,480.0,0.002105263157894737,1.0,29.184,187.872,346.56
87,87,500,364.8,31.388159999999996,198.09408,364.8,480.0,0.002,1.0,30.72,197.76,364.8
87,87,525,383.04,32.92416,207.98208,383.0400000000001,480.0,0.0019047619047619048,1.0,32.256,207.648,383.04
87,87,550,401.28,34.46016,217.87008000000003,401.28,480.0,0.0018181818181818182,1.0,33.792,217.536,401.28
87,87,575,419.52,35.99615999999999,227.75807999999998,419.52,480.0,0.0017391304347826088,1.0,35.328,227.424,419.52
87,87,600,437.76,37.53216,237.64608,437.76,480.0,0.0016666666666666668,1.0,36.864,237.312,437.76
87,87,625,456.0,39.06816,247.53407999999996,456.0,480.0,0.0016,1.0,38.4,247.2,456.0
87,87,650,474.24,40.60416000000001,257.42208,474.24,480.0,0.0015384615384615385,1.0,39.936,257.088,474.24
87,87,675,492.48,42.14016,267.3100799999999,492.48,480.0,0.0014814814814814814,1.0,41.472,266.976,492.48
87,87,700,510.72,43.67616,277.19808,510.72,480.0,0.0014285714285714286,1.0,43.008,276.864,510.72
88,88,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
88,88,25,18.4496,2.22944,10.339519999999998,18.4496,480.0,0.04,1.0,1.5536,10.0016,18.4496
88,88,50,36.8992,3.7830399999999997,20.34112,36.8992,480.0,0.02,1.0,3.1072,20.0032,36.8992
88,88,75,55.3488,5.33664,30.34272,55.3488,480.0,0.013333333333333334,1.0,4.6608,30.0048,55.3488
88,88,100,73.7984,6.8902399999999995,40.34432000000001,73.7984,480.0,0.01,1.0,6.2144,40.0064,73.7984
88,88,125,92.248,8.44384,50.34591999999999,92.248,480.0,0.008,1.0,7.768,50.008,92.248
88,88,150,110.6976,9.99744,60.34752000000001,110.6976,480.0,0.006666666666666667,1.0,9.3216,60.0096,110.6976
88,88,175,129.1472,11.55104,70.34912,129.1472,480.0,0.005714285714285714,1.0,10.8752,70.0112,129.1472
88,88,200,147.5968,13.10464,80.35072,147.5968,480.0,0.005,1.0,12.4288,80.0128,147.5968
88,88,225,166.0464,14.65824,90.35232,166.0464,480.0,0.0044444444444444444,1.0,13.9824,90.0144,166.0464
88,88,250,184.496,16.21184,100.35392000000002,184.496,480.0,0.004,1.0,15.536,100.016,184.496
88,88,275,202.9456,17.76544,110.35551999999998,202.9456,480.0,0.0036363636363636364,1.0,17.0896,110.0176,202.9456
88,88,300,221.3952,19.31904,120.35712,221.3952,480.0,0.0033333333333333335,1.0,18.6432,120.0192,221.3952
88,88,325,239.8448,20.872639999999997,130.35872,239.8448,480.0,0.003076923076923077,1.0,20.1968,130.0208,239.8448
88,88,350,258.2944,22.426239999999996,140.36032,258.2944,480.0,0.002857142857142857,1.0,21.7504,140.0224,258.2944
88,88,375,276.744,23.979840000000003,150.36192,276.744,480.0,0.0026666666666666666,1.0,23.304,150.024,276.744
88,88,400,295.1936,25.533440000000002,160.36352000000002,295.1936,480.0,0.0025,1.0,24.8576,160.0256,295.1936
88,88,425,313.6432,27.08704,170.36512000000002,313.6432,480.0,0.002352941176470588,1.0,26.4112,170.0272,313.6432
88,88,450,332.0928,28.640639999999998,180.36672,332.0928,480.0,0.0022222222222222222,1.0,27.9648,180.0288,332.0928
88,88,475,350.5424,30.194239999999997,190.36832000000004,350.5424,480.0,0.002105263157894737,1.0,29.5184,190.0304,350.5424
88,88,500,368.992,31.747839999999997,200.36991999999998,368.992,480.0,0.002,1.0,31.072,200.032,368.992
88,88,525,387.4416,33.30144,210.37152,387.44160000000005,480.0,0.0019047619047619048,1.0,32.6256,210.0336,387.4416
88,88,550,405.8912,34.85504,220.37312,405.8912,480.0,0.0018181818181818182,1.0,34.1792,220.0352,405.8912
88,88,575,424.3408,36.40863999999999,230.37471999999997,424.3408,480.0,0.0017391304347826088,1.0,35.7328,230.0368,424.3408
88,88,600,442.7904,37.96224,240.37631999999996,442.7904,480.0,0.0016666666666666668,1.0,37.2864,240.0384,442.7904
88,88,625,461.24,39.51584,250.37791999999996,461.24,480.0,0.0016,1.0,38.84,250.04,461.24
88,88,650,479.6896,41.06944,260.37951999999996,479.6896,480.0,0.0015384615384615385,1.0,40.3936,260.0416,479.6896
88,88,675,498.1392,42.62304,270.38111999999995,498.1392,480.0,0.0014814814814814814,1.0,41.9472,270.0432,498.1392
88,88,700,516.5888,44.17663999999999,280.38272,516.5888,480.0,0.0014285714285714286,1.0,43.5008,280.0448,516.5888
89,89,0,0.0,0.0,0.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0
89,89,25,18.6592,2.25472,10.45696,18.6592,480.0,0.04,1.0,1.5712,10.1152,18.6592
89,89,50,37.3184,3.8259199999999995,20.57216,37.3184,480.0,0.02,1.0,3.1424,20.2304,37.3184
89,89,75,55.9776,5.397119999999999,30.68736,55.9776,480.0,0.013333333333333334,1.0,4.7136,30.3456,55.9776
89,89,100,74.6368,6.96832,40.80256,74.6368,480.0,0.01,1.0,6.2848,40.4608,74.6368
